"X1","X2","X3","X1X2","X1X3","X2X3","X1X2X3"
0.145682969984875,0.00915924426951891,0.486135733140462,0.00117212769310786,0.354802148464903,0.00185861003324889,0.00118916641388433
0.219060462187266,0.0121239131800963,0.440523950006887,0.00107173604082215,0.323697152613856,0.00187510697787934,0.00164767899319318
0.205872127086564,0.0110026415342341,0.453330724824502,0.00100050304625395,0.325647367920638,0.00166784613756132,0.00147878945024671
0.205055285159721,0.00872760243118873,0.466837347713577,0.000974795387059108,0.315733891961645,0.00163343008125158,0.00103764726555766
0.226247431280283,0.00775630924753369,0.463705185477028,0.0011536798600476,0.297031233083716,0.00282779323081112,0.00127836782058066
0.224678425632631,0.00835297520454792,0.437784597194446,0.00100254071281464,0.325990482189745,0.00116665727478577,0.00102432179102963
0.188462681034701,0.00935181832673996,0.465564046680714,0.00237862302058327,0.328708534028196,0.00383229397362964,0.0017020029354361
0.209555417194009,0.0165381672565332,0.447704777660306,0.00210866771720019,0.317879705820012,0.00405761231550421,0.00215565203643542
0.184652424894,0.0129890055471261,0.44753335842582,0.0017039386581613,0.349805620357717,0.00172373096677502,0.00159192115040063
0.211026081579597,0.00877644789003749,0.471396907040516,0.00120246883760421,0.30489714485933,0.00159410223201957,0.00110684756089574
0.218373018522312,0.00839817006684292,0.463065993470267,0.00131235299436609,0.30626798348774,0.00141328971209244,0.00116919174637953
0.195926695013559,0.00757071055312336,0.468217378917134,0.00180053485523003,0.323198195564285,0.00165014352949565,0.00163634156717296
0.213529913723029,0.0113724181031939,0.441904935633351,0.00119706252393546,0.328589885944929,0.00171073007122072,0.00169505400034098
0.211006199980244,0.0121810801752362,0.442233256108053,0.00295504161501772,0.325899961236216,0.00411562550182043,0.00160883538341272
0.20793619663718,0.010905688615962,0.434289581959988,0.00124600286128744,0.342160574709767,0.00192071895475598,0.00154123626105951
0.195650899176794,0.00922830834896911,0.452453419314094,0.00261089799234153,0.33536999636748,0.00336985166889613,0.00131662713142522
0.210333594479226,0.00809916327634497,0.446331279207071,0.000999444255866659,0.332265680255841,0.00105119814283177,0.000919640382818554
0.24967818150674,0.0111552442476268,0.434390324652116,0.00131179947607046,0.300314245171543,0.00183623499016725,0.00131396995573652
0.178133110105812,0.00863321597673683,0.439210716104724,0.00129739241027297,0.37007559404432,0.00159516989262233,0.00105480146551185
0.167609185246792,0.00868370143366264,0.462992072945045,0.00126334640938918,0.356518574394034,0.00178405785601851,0.00114906171505869
0.227596994371579,0.00748221128289604,0.467759359814717,0.00100721324164321,0.293337383969127,0.00184345095030712,0.000973386369730656
0.22476195731182,0.00845625651883209,0.468189629255477,0.000823375275502737,0.294873100109035,0.00184844078400016,0.00104724074533302
0.217449624100035,0.0100691952858213,0.442575225170494,0.000941364640487095,0.326464889439299,0.00146714905909602,0.00103255230476751
0.22594599952538,0.0137559607407807,0.453161811052055,0.00095993973643933,0.301894175987989,0.00205045196829472,0.00223166098906125
0.174007543258132,0.0086529480476622,0.487543077822092,0.00133255809404854,0.32437191684157,0.00287428204681161,0.00121767388968363
0.206056401247405,0.00978799991251209,0.450240404742662,0.00209261849358161,0.328682248880933,0.0019422036244627,0.00119812309844358
0.19276436865351,0.0131077706633401,0.478458901199748,0.00116028340177446,0.310907139371945,0.00202100032798813,0.00158053638169431
0.20370201478151,0.00891992913174895,0.437697018487774,0.000819636994227832,0.346541685151005,0.00127766637103042,0.00104204908270378
0.169106027224958,0.00994398439604213,0.462041866540375,0.00148855929927273,0.354923253892518,0.00115543808232308,0.00134087056451104
0.197997159778158,0.0121949970248908,0.45532661584129,0.00107746847237111,0.329221127935709,0.00178189202840095,0.00240073891918013
0.182839836601378,0.0121362645169739,0.442867369160818,0.00115678214135151,0.357762611052315,0.0016529182377248,0.00158421828943878
0.229992745559646,0.010525708247274,0.45467271271052,0.00123078630850323,0.300630633067163,0.00182834798080333,0.00111906612609047
0.17625793545349,0.0101669988466045,0.471426735852191,0.00105365319121019,0.338208596461478,0.00153664583786668,0.00134943435715962
0.194862814435014,0.00856923174453232,0.461280278040461,0.00119514485722293,0.331272677602949,0.00162593896624156,0.00119391435357918
0.180806694211128,0.0178348677665197,0.445654539979679,0.00161055782553869,0.34936783199038,0.00285773629791875,0.0018677719288358
0.195904104189531,0.00839981884222663,0.463032068149206,0.00253504530280811,0.325353923102613,0.00338405550778531,0.0013909849058299
0.187817165699682,0.0075549090101214,0.508019785811032,0.000488999430009804,0.294100054699195,0.00112132386974639,0.000897761480213366
0.21759557765169,0.0100227510770909,0.456045475624219,0.00154661627706064,0.311165224223119,0.00241898598862651,0.00120536915819403
0.214386451759667,0.0122447269891192,0.461750349061738,0.0011491695205369,0.30639743220003,0.00226664870583792,0.00180522176307096
0.180266708350646,0.0131208455656249,0.454044871067368,0.00170655178266446,0.346737844982237,0.00231617669667384,0.00180700155478575
0.209201212881132,0.0119553956980762,0.443246281549681,0.00134792251388552,0.329422361930759,0.0031858308750968,0.00164099455136946
0.174097426382337,0.010277655039656,0.452410380626371,0.00112568923031941,0.359230616751698,0.00156132208210239,0.00129690988751618
0.215335902498978,0.00899945303445878,0.44519387902174,0.00146842630898173,0.326112139841276,0.00165679049316791,0.00123340880139755
0.192044829507408,0.00955895318194791,0.445573200131654,0.00283951410568886,0.345087947592679,0.00381383936607899,0.00108171611454322
0.211727522899134,0.0081786038566337,0.470700066770993,0.000889334721094326,0.306192164003477,0.00135852576764259,0.000953781981025359
0.188767799058391,0.00940939680517617,0.479308977601304,0.0010234734987776,0.317580186732434,0.0019702411102727,0.00193992519364461
0.223429654353212,0.0143106576545212,0.453282382360971,0.00192599182553256,0.301536731305551,0.00409181073153968,0.00142277176867256
0.19383919671897,0.0122306799851443,0.46057586554158,0.00210209541748767,0.327156225843101,0.00276717761562133,0.00132875887809569
0.19629691648609,0.00853401350056955,0.467193312895528,0.000979343981812617,0.32386941234375,0.00203775527697678,0.00108924551527301
0.180376271437174,0.0131780719677912,0.484760456154246,0.000983343762320009,0.317198758581675,0.00217561283166462,0.00132748526512916
0.227395791026104,0.00765021282465145,0.444106863417633,0.00135615648459765,0.316137565898448,0.00221107865579889,0.00114233169276701
0.18821911656783,0.0100140308835164,0.452486947705536,0.00105923898256494,0.34540497684056,0.00151537635954174,0.00130031266045094
0.185848193278019,0.00857472451589014,0.479444869422205,0.000612311405292207,0.323273148876994,0.0012373317196815,0.00100942078191824
0.177061880681906,0.0123153945686881,0.441586727034735,0.00385422881031069,0.358196041236502,0.00533111062460455,0.00165461704325365
0.203705643811783,0.00874795337285966,0.45344725520725,0.000755329407373731,0.33010344085378,0.00206111917866669,0.0011792581682869
0.18514909962548,0.0101774844592771,0.478827259751141,0.000894155789056214,0.321245712717814,0.002572214819298,0.00113407283793365
0.180675203673024,0.0114625955846275,0.441962223685846,0.000900705688583813,0.361983643580271,0.00139348475189338,0.00162214303575425
0.191905388798516,0.00860435991042893,0.445342443751624,0.00165071017677877,0.349053709228301,0.00207453077807219,0.00136885735627912
0.207619992612232,0.0133021428295773,0.449372655387177,0.00184822132931803,0.323604474958869,0.00297792726689442,0.00127458561593219
0.194373596039357,0.0100029113166478,0.455399193747571,0.00205111975329251,0.333369960338179,0.00354781181085509,0.00125540699409765
0.198937120385074,0.00939867511644419,0.450581654909881,0.00111041265141124,0.337433333087539,0.00149637733255154,0.00104242651709907
0.194790894841507,0.00895232332601979,0.460337302610701,0.000723320516843647,0.332315823942519,0.00156731214375985,0.00131302261864974
0.215593829823028,0.00752479670527941,0.45034708445281,0.000758691078065917,0.323788503989985,0.000914130119280781,0.00107296383155087
0.193378106501283,0.00995549207483888,0.459599448074772,0.000954458563084637,0.333758824915354,0.00131378898177801,0.0010398808888894
0.200670815845861,0.00873703726689972,0.476376196848434,0.00161174236213375,0.308267473329108,0.00289521669226272,0.00144151765530087
0.197185658140252,0.00978209728480531,0.473910224951708,0.000923925042193998,0.315559038704556,0.00157052172088041,0.00106853415560437
0.179682480723945,0.0108099909086303,0.468425461941614,0.00126823668337778,0.335813828578777,0.00259877701561451,0.00140122414804145
0.222339278428046,0.008155707975747,0.465270880654147,0.000824582839840882,0.300967415651841,0.00144261533877285,0.000999519111605229
0.20709353400635,0.00937830640379431,0.464737189896008,0.000825312638640572,0.315097549342987,0.00139605181116013,0.00147205590106003
0.192361354633983,0.0131911755716952,0.45149619701572,0.00146316818786454,0.337606127699435,0.0021319063071149,0.00175007058418741
0.207757983020954,0.0118977357132045,0.439323915218323,0.00117164196565336,0.337175059588597,0.00138951174580484,0.0012841527474633
0.229430871154697,0.00897638799191102,0.450690386177207,0.00094771243521775,0.307430149171602,0.00147035669581705,0.00105413637354812
0.209662011613263,0.00925786571337278,0.436985795008798,0.000956689313469914,0.340561953441731,0.00164312743975715,0.000932557469608186
0.189778230825254,0.00968584947782099,0.470400685525024,0.00146835475731169,0.324468148973616,0.00287952708461516,0.00131920335635816
0.197623597037828,0.00808738682520793,0.473050672506663,0.000802044261462064,0.318271900921677,0.00114451956349643,0.00101987888366561
0.206321993284952,0.0108824880720246,0.445185253940159,0.00136336935513393,0.331287292439806,0.00313170061525224,0.00182790229267227
0.215735333930373,0.00676470149798126,0.458259724727036,0.00153206130420775,0.313938760214505,0.00249726367809239,0.00127215464780461
0.204934913366084,0.0097774763635573,0.468408092273367,0.00254950906330618,0.310719661920632,0.00212164817134473,0.00148869884170877
0.207270640546956,0.0096037628111555,0.476784784894222,0.000999280678996019,0.301936544991846,0.00192129802230889,0.0014836880545156
0.199775749354735,0.0106945301630006,0.465923908555444,0.00113646357630428,0.31760131197209,0.00338917941228259,0.00147885696614347
0.205531941678827,0.00936825712636488,0.454272583681326,0.00123811207940687,0.326466578589171,0.00189867889048481,0.00122384795441943
0.236963391699656,0.00931567980158708,0.457593506307162,0.000931191636990524,0.292273390317926,0.00165127821411937,0.00127156202255907
0.177650664100356,0.0159321386063122,0.470064616974119,0.0012336151451705,0.330136573635721,0.00221388918677026,0.00276850235155102
0.206550215716932,0.0108499480462177,0.464070344175576,0.000936762219364879,0.314949661854297,0.00150026742494299,0.00114280056266935
0.202718057396086,0.0111149036036481,0.463011867332658,0.0011971518338713,0.316591381230528,0.00360975457619373,0.0017568840270149
0.167749817478307,0.0085450539772301,0.456771490132036,0.00322877792946667,0.35716746927189,0.00517948318217579,0.00135790802889446
0.221882117133293,0.00880498293818653,0.439165637548168,0.00122609841089819,0.326091207309657,0.00163488158678846,0.00119507507300876
0.197847005905813,0.00933712080269401,0.463879973123212,0.000892834843565967,0.32526158124012,0.00175373232442875,0.00102775176016623
0.204035986405759,0.0122684210166387,0.459217297920661,0.00106099703194593,0.319421400957804,0.00210456700624664,0.00189132966094463
0.192116641021445,0.00904069964420286,0.494829731692613,0.00247586053382733,0.297253731667726,0.00270960941146094,0.00157372602872485
0.18398371009164,0.00763917364958074,0.448945772842979,0.00159437534579566,0.354350276115204,0.00223114619310879,0.00125554576169185
0.21725734330666,0.00825875645437674,0.472724448328261,0.00114093962204704,0.297346345828068,0.00216884309945189,0.00110332336113528
0.187224096573258,0.0111709002194473,0.464977348608912,0.000782804731455919,0.332755420891061,0.00175844330237584,0.00133098567348988
0.220783151330165,0.0109289991771192,0.431604317728734,0.0044979882440102,0.326091908409414,0.00397976131649116,0.00211387379406647
0.184133660695492,0.00890894817246899,0.453093480377124,0.00140667593159226,0.349495530024398,0.00183235105698946,0.00112935374193535
0.219498562387142,0.012647103257665,0.414813919074286,0.0022029302647413,0.344015556173743,0.00517721516463452,0.00164471367778818
0.188387416249668,0.00770358845645703,0.487589839084831,0.00149673491971803,0.31014216132911,0.00353147361836242,0.00114878634185356
0.198806311611534,0.00948735644345957,0.468318218109711,0.00135801662081941,0.319173106051619,0.00155476618601869,0.0013022249768383
0.188954880089773,0.00998894210663662,0.439068158622412,0.000746480712007517,0.358868974722614,0.00129670186082954,0.00107586188572739
0.175950433834409,0.0104323220289037,0.442722231497152,0.00109391836004813,0.366323984775198,0.00203675687568536,0.00144035262860376
0.249600292845924,0.0130260595792097,0.441769561245619,0.00183011803213985,0.289602110769105,0.00269712310631161,0.00147473442169077
0.194720425000834,0.0127756457052971,0.458961185916749,0.000884112358354414,0.329080491920846,0.00200560986210967,0.00157252923580986
0.20134967599,0.0105563573278132,0.46022405022356,0.00103798426876888,0.323758421052515,0.00176723811080939,0.00130627302653352
0.220675981555823,0.00852017601765646,0.456612308824213,0.0035596136407029,0.30405011404021,0.00498294767023139,0.00159885825116324
0.221091542663413,0.007929904462206,0.461748526546152,0.000845106391162723,0.305094065022696,0.00215834217007123,0.00113251274429904
0.196776814449038,0.00763670881805019,0.477661531545659,0.00162141925559598,0.313570498561043,0.00174193887600067,0.000991088494613157
0.196126510114211,0.0126473826477592,0.446138639062816,0.000900192409381688,0.341202633491108,0.00156071377057386,0.0014239285041503
0.193219916164497,0.0111257143808072,0.453603334450684,0.00102479036526115,0.337659115746373,0.00191197469565371,0.00145515419672393
0.231856450748185,0.0112765077861528,0.443474201812273,0.00146378170317862,0.307843909346217,0.00272825519929105,0.00135689340470246
0.197515345087846,0.00921704810765524,0.469931995389604,0.000757986899832962,0.319919469958347,0.00163898216748156,0.00101917238923321
0.208346067504598,0.00816237971170715,0.467739766468776,0.000507346974900532,0.313287756290282,0.00102195126065191,0.000934731789084431
0.156450136854373,0.0122531798119924,0.467272052399176,0.00108974253744532,0.358848714726828,0.00262576815202927,0.00146040551815596
0.19613656874699,0.00954879008277623,0.475071901003748,0.00299148346439898,0.310800558312469,0.0038029198835244,0.00164777850609332
0.194192588093017,0.00858785139794553,0.464652045541035,0.00183130217674299,0.32469935351845,0.00475823051571834,0.00127862875709117
0.180528576995655,0.0098089578702433,0.453112954475249,0.00137519081851688,0.351891256966404,0.00207922900593768,0.00120383386799416
0.197896859217202,0.00909818878768404,0.470573917216753,0.00172948114073579,0.317800521010462,0.00153521927422134,0.00136581335294184
0.195282689270347,0.0105602669049138,0.457981136023792,0.00110084451910753,0.332043390793533,0.00168673168585069,0.00134494080245595
0.194018952708992,0.00923373494742699,0.462384584527038,0.000859971261804544,0.330946809303473,0.00138034423617254,0.0011756030150929
0.221298700078608,0.00928523553787606,0.442109144566965,0.00200548396314753,0.322155567858717,0.00206558969416162,0.00108027830052482
0.182896157554528,0.00836645876382502,0.455309669650632,0.00107474234217917,0.349149502574965,0.00185655088355857,0.00134691823031219
0.196175777931818,0.0134985830712566,0.467091101097834,0.000587803460749195,0.31703380592344,0.00339037619672096,0.00222255231818125
0.202853149649349,0.0103356952194769,0.469844473368522,0.00156550135680822,0.3112182311728,0.00248833032711071,0.00169461890593314
0.191947534429289,0.0088270374108905,0.463729636077507,0.000618676587606029,0.332159424723058,0.0018164657437817,0.000901225027867825
0.174773661492351,0.0104387986385811,0.468867919611452,0.0012408083359512,0.341260167497506,0.00239766266039833,0.00102098176376042
0.199520242821141,0.00802737507282051,0.472802832509822,0.0008549486936246,0.31642375449177,0.00132941404712671,0.00104143236369514
0.159633827235264,0.0104728042619615,0.479029433305914,0.00203269175272546,0.343956297971973,0.00336485944045366,0.00151008603170832
0.163806643168212,0.0123956379264037,0.461600695176992,0.00132395494063548,0.357505836733034,0.00218209919632673,0.00118513285839617
0.185613431132647,0.00939347038858359,0.459558653712551,0.000830732961163205,0.341643176598363,0.00160930578818078,0.0013512294185114
0.1984035096783,0.0101524655595523,0.45012561419412,0.00115699950689414,0.337473040055728,0.00162024023906353,0.00106813076634205
0.185432015612166,0.0109997222756722,0.449241846442029,0.0010776566484139,0.349859713195382,0.00198286259879964,0.00140618322753727
0.185334965943052,0.0108275081130063,0.441473847891373,0.0019829573336415,0.356973336450177,0.0019580359802631,0.00144934828848708
0.198167963628886,0.0109029331389223,0.446182810247274,0.00124695844463954,0.340859801095642,0.00146262528941911,0.00117690815521698
0.185126206359068,0.0105213718203697,0.466874995147776,0.000891803955039569,0.333167468869436,0.00199109506270909,0.00142705878560168
0.181043328963884,0.0133689626176211,0.47173202690667,0.00205090687626163,0.326895946298516,0.00302375796122641,0.00188507037582086
0.181196457335356,0.00905335198110955,0.464427359387032,0.00112514814312049,0.340906651305611,0.00197167341211898,0.00131935843565201
0.196995460751742,0.00823482948126685,0.478940696266461,0.000895432348947694,0.311598402983661,0.00218896363862813,0.00114621452929331
0.22537293251459,0.00837804887837972,0.445742801166492,0.0015531880435675,0.316587823368611,0.00143645696204084,0.000928749066318901
0.197212624219934,0.00968142965216221,0.468319059691694,0.00144617073989233,0.317946980684111,0.00405437857806487,0.00133935643414163
0.192464988496572,0.00989857772219725,0.456337187323607,0.000689891555928902,0.338238725054339,0.00135928464260325,0.00101134520475255
0.191911142242491,0.0104457686234842,0.465330180113164,0.000891930202985511,0.328794387861231,0.0013112646970756,0.00131532625956865
0.186340376394037,0.00895455737318523,0.472506563882584,0.00083090757391721,0.328744606744794,0.00135499934497292,0.00126798868650968
0.161219242219127,0.0118541824038187,0.458792571469617,0.000899373077780421,0.363912051856488,0.00201911656432362,0.00130346240884527
0.170437451741615,0.00894536922183401,0.487717475248697,0.000894093058680968,0.329405543894809,0.0011895740891282,0.00141049274523575
0.202653592818534,0.00739657196815309,0.458056182370659,0.00154573984069696,0.326691167465098,0.00232216866182492,0.00133457687503402
0.213834093691949,0.00981546628677698,0.453062096776788,0.00154495055216751,0.317878909082384,0.00266637871097323,0.00119810489896133
0.209912970517455,0.0113038377375075,0.458649407599953,0.000707082882260028,0.316228145448053,0.00170432485970848,0.00149423095506296
0.18472111078735,0.014045364515427,0.453602165402617,0.00296085562531824,0.338826444955039,0.00395912959502762,0.00188492911922111
0.198683134424635,0.00666065670889028,0.48187834348675,0.000975373708966276,0.310008637757512,0.00098463380307,0.000809220110176478
0.176398388823428,0.00834727327251747,0.479613097048363,0.00180420249675215,0.329714643506337,0.00259155451465335,0.00153084033794904
0.191918722392298,0.0116216134356343,0.470623348601082,0.00109582015922618,0.321822448006303,0.0018315818813766,0.00108646552407987
0.146824865976751,0.00999842241255751,0.461299503553121,0.00123586972231662,0.376941011725921,0.00220399863584117,0.00149632797349175
0.227129725551998,0.00926281838418547,0.429986733979968,0.000922985448104998,0.329791540295789,0.0017777327591717,0.00112846358078278
0.218055862086455,0.00983116491297044,0.45072085960324,0.000843898093573588,0.317935488026378,0.00158108157522875,0.00103164570215419
0.182666627978914,0.00975717295004779,0.476338578860885,0.00083761041369542,0.327360907185949,0.00177754905461314,0.00126155355589563
0.166709555557486,0.0114760156095706,0.462417890692536,0.000853445515098225,0.355428289067019,0.00178140588790161,0.00133339767038854
0.188084986268075,0.00947620059246988,0.452719252677973,0.00085851867077597,0.346918048450329,0.00100325084162776,0.000939742498749396
0.214832287048516,0.0101176391805312,0.44787236939447,0.00161353449135469,0.322053100784452,0.0022759470010948,0.00123512209958132
0.210040471531054,0.00775338199043898,0.46817867599231,0.000972980835799494,0.30922751649615,0.00241560250187619,0.00141137065237129
0.198043409435836,0.00844408491332023,0.473894606271738,0.000720392182986935,0.316118438318468,0.00179370221804048,0.000985366659610354
0.164993576557792,0.0134229769882198,0.45243489648708,0.000997339285740004,0.364145897040086,0.00240419217478106,0.00160112146630109
0.23092658533118,0.0080243373196666,0.462813679610313,0.00110193608486457,0.294155378297682,0.00198159722699181,0.000996486129302032
0.205192715432926,0.0110749932069258,0.454716911492282,0.00134446979116454,0.322701862379293,0.00329510652563179,0.00167394117177688
0.228718427621063,0.00837980466498592,0.450779590622361,0.000983196332330863,0.30874744630967,0.0013733448924229,0.00101818955716626
0.197601150300296,0.00818493806190444,0.48029032308293,0.00191193708215007,0.307900977016377,0.00297478997370052,0.00113588448264201
0.192189722917025,0.0102710048098965,0.450095820498748,0.00109575519282111,0.34280378387125,0.00224660426633896,0.0012973084439204
0.244345876738104,0.00697146705345601,0.453322659855143,0.000864655688241941,0.292295238342191,0.00133706365823491,0.000863038664629112
0.202897889609081,0.00733349752587391,0.480628542835872,0.000650868029794388,0.306295491546104,0.00115416900464554,0.00103954144862917
0.164934973014708,0.00872390200781105,0.478275069913355,0.000888977407254534,0.343876031379722,0.00220685071730174,0.00109419555984769
0.204209433986859,0.0135278141523303,0.453058926148604,0.00150921642905637,0.32407405580995,0.00195300887835059,0.00166754459484975
0.202842411285944,0.0110192174856443,0.447448281025657,0.00226043804650294,0.332667600462797,0.00178803079064665,0.00197402090280818
0.199588477574542,0.0109232940936244,0.45521760572777,0.00151809646016884,0.327802276303038,0.00344190109487482,0.00150834874598194
0.2051139712285,0.00965295924844002,0.463840757315657,0.00118946583922815,0.317436067060159,0.001725689140949,0.00104109016706688
0.243961018820488,0.0079916819955595,0.446998445456715,0.000822846344001405,0.297937219069263,0.0013582740092196,0.000930514304753438
0.205049035383668,0.0117854205491236,0.477234667621345,0.000960017810738678,0.300866474833861,0.00261438880977956,0.00148999499148417
0.194811860452502,0.0109318893163887,0.459772692625057,0.00143304601021635,0.328102074271414,0.00356012372680256,0.00138831359761937
0.178523970735726,0.00854767842903006,0.458758127536631,0.000718498318837769,0.351301990111139,0.00116468804596269,0.00098504682267353
0.190996381739072,0.00950799586008395,0.449902705325918,0.00086412001922772,0.346593877193021,0.00106795277709241,0.00106696708558496
0.240307231163461,0.0092645368407967,0.440475605109497,0.0010949954427509,0.306726269876324,0.00120153125385046,0.000929830313319946
0.240291508530353,0.00984503506026412,0.450828906421531,0.00162569299025085,0.294011911735906,0.0019119727407032,0.00148497252099178
0.200132205247322,0.00950635902281562,0.454773425674521,0.00178171329054191,0.329230343065018,0.00284864947745192,0.00172730422232947
0.204531518449626,0.0134095094689183,0.434106737670402,0.000903330470211809,0.342572728441873,0.00265351589244299,0.00182265960652594
0.206323908512649,0.0088361035163248,0.459899414872166,0.00116093696737877,0.321493574831433,0.00123197348758874,0.00105408781245964
0.189977563176081,0.00969307723934844,0.470600496957653,0.00216920561167519,0.323455001294937,0.00248914005431741,0.00161551566598794
0.207795823938089,0.00997605369258183,0.473786864875102,0.00128526040092278,0.303961920540599,0.00199692012263209,0.00119715643007323
0.206632767590203,0.00980401288219977,0.44467358106096,0.00102169721834938,0.334258642313113,0.00227152071521167,0.00133777821996317
0.200080940312757,0.00797157491999497,0.460860527671708,0.00229511626718035,0.325004500654523,0.00244438410891799,0.00134295606491863
0.217342401469609,0.00836343593825575,0.45621790510972,0.000821955509107009,0.315069399659613,0.00127267674136487,0.000912225572330394
0.21681049829948,0.00904168124519085,0.43346297276535,0.00152441982287399,0.336713689480694,0.00141675254488165,0.00102998584152947
0.202290176455912,0.00838476453445676,0.456108815931862,0.000748798716631045,0.330356823974499,0.00112441643713226,0.000986203949506992
0.198876399476653,0.0136469450520048,0.448677554333606,0.00114584011480347,0.333740858067135,0.00205521267299837,0.0018571902827994
0.180087829020354,0.00893369316001883,0.490444172545141,0.000763616415536653,0.317249098949284,0.00143405682982213,0.00108753307984344
0.195298079230167,0.0108792494150072,0.448881340393172,0.00306257623758255,0.336345294088771,0.00401783081896305,0.00151562981633713
0.168267945850278,0.00968092293172497,0.455294745275935,0.00252118167404391,0.360136406950185,0.00252743645172039,0.00157136086611276
0.174398858036847,0.00880046825604519,0.46603874824442,0.000909328024770222,0.347315929118617,0.00148810559236307,0.00104856272693754
0.178508744253767,0.00852619872175132,0.474768444958643,0.0007433906632892,0.33497912474542,0.00147045184919959,0.0010036448079298
0.178729714198832,0.00782564610647877,0.476863301702179,0.0005419501564431,0.334238833396596,0.000993762166553198,0.000806792272917911
0.205803937026366,0.00881048045971778,0.4463798853758,0.000720706289624233,0.335981590910791,0.00130130359735875,0.00100209634034221
0.196030655445132,0.00904846694586761,0.467598557021074,0.0025671807376053,0.320916542260017,0.00228443339446097,0.00155416419584309
0.214849799374658,0.00827931641999345,0.459482817376102,0.00179063635964497,0.312129423892454,0.00241984678466932,0.00104815979247819
0.193879804320072,0.00909806389005083,0.452803833115179,0.00145920017203766,0.339250695467166,0.0021705274313527,0.00133787560414178
